platform,product_id,title,category,price,original_price,rating,reviews_count,availability,seller,seller_rating,shipping,prime_eligible,url,image_url,description,brand,scraped_at,discount_percent,verified_seller
daraz,DRZ00017,Electronics Item 17,Electronics,5993.71,1630.03,3.3,2291,In Stock,Daraz Seller 89,4.7,Cash on Delivery,,https://daraz.pk/product/17,https://via.placeholder.com/300x300?text=Item+17,Quality Electronics available in Pakistan with fast delivery.,Brand Q,2025-11-24 01:08:41,0.0,True
daraz,DRZ00018,Electronics Item 18,Sports,1739.11,19788.32,4.0,2830,Pre-order,Daraz Seller 22,4.5,Free Delivery,,https://daraz.pk/product/18,https://via.placeholder.com/300x300?text=Item+18,Quality Electronics available in Pakistan with fast delivery.,Brand R,2025-11-24 01:08:41,91.2,True
daraz,DRZ00019,Electronics Item 19,Electronics,22966.08,34432.19,4.3,2096,Pre-order,Daraz Seller 6,4.7,Free Delivery,,https://daraz.pk/product/19,https://via.placeholder.com/300x300?text=Item+19,Quality Electronics available in Pakistan with fast delivery.,Brand S,2025-11-24 01:08:41,33.3,False
daraz,DRZ00020,Electronics Item 20,Beauty,11957.08,40744.97,3.5,1556,Out of Stock,Daraz Seller 54,4.2,Cash on Delivery,,https://daraz.pk/product/20,https://via.placeholder.com/300x300?text=Item+20,Quality Electronics available in Pakistan with fast delivery.,Brand T,2025-11-24 01:08:41,70.7,False
daraz,DRZ00021,Electronics Item 21,Beauty,39472.19,14230.89,4.2,2062,Pre-order,Daraz Seller 99,4.1,Free Delivery,,https://daraz.pk/product/21,https://via.placeholder.com/300x300?text=Item+21,Quality Electronics available in Pakistan with fast delivery.,Brand U,2025-11-24 01:08:41,0.0,False
daraz,DRZ00022,Electronics Item 22,Home,7563.66,57790.66,4.8,1266,Out of Stock,Daraz Seller 2,4.5,Free Delivery,,https://daraz.pk/product/22,https://via.placeholder.com/300x300?text=Item+22,Quality Electronics available in Pakistan with fast delivery.,Brand V,2025-11-24 01:08:41,86.9,False
daraz,DRZ00023,Electronics Item 23,Sports,32099.3,46374.46,3.5,1413,Out of Stock,Daraz Seller 41,3.7,Free Delivery,,https://daraz.pk/product/23,https://via.placeholder.com/300x300?text=Item+23,Quality Electronics available in Pakistan with fast delivery.,Brand W,2025-11-24 01:08:41,30.8,False
daraz,DRZ00024,Electronics Item 24,Electronics,11564.15,41272.76,3.6,71,In Stock,Daraz Seller 21,4.5,Cash on Delivery,,https://daraz.pk/product/24,https://via.placeholder.com/300x300?text=Item+24,Quality Electronics available in Pakistan with fast delivery.,Brand X,2025-11-24 01:08:41,72.0,True
daraz,DRZ00025,Electronics Item 25,Beauty,2750.01,59748.95,4.3,831,Pre-order,Daraz Seller 91,4.2,Free Delivery,,https://daraz.pk/product/25,https://via.placeholder.com/300x300?text=Item+25,Quality Electronics available in Pakistan with fast delivery.,Brand Y,2025-11-24 01:08:41,95.4,False
daraz,DRZ00026,Electronics Item 26,Beauty,24074.31,19024.69,4.2,1465,Out of Stock,Daraz Seller 75,4.4,Cash on Delivery,,https://daraz.pk/product/26,https://via.placeholder.com/300x300?text=Item+26,Quality Electronics available in Pakistan with fast delivery.,Brand Z,2025-11-24 01:08:41,0.0,True
daraz,DRZ00027,Electronics Item 27,Home,18913.42,52529.28,4.6,1207,In Stock,Daraz Seller 82,3.9,Free Delivery,,https://daraz.pk/product/27,https://via.placeholder.com/300x300?text=Item+27,Quality Electronics available in Pakistan with fast delivery.,Brand A,2025-11-24 01:08:41,64.0,False
daraz,DRZ00028,Electronics Item 28,Home,30328.9,41378.57,3.7,1313,Out of Stock,Daraz Seller 68,4.6,Free Delivery,,https://daraz.pk/product/28,https://via.placeholder.com/300x300?text=Item+28,Quality Electronics available in Pakistan with fast delivery.,Brand B,2025-11-24 01:08:41,26.7,True
daraz,DRZ00029,Electronics Item 29,Sports,41697.28,17538.82,3.8,306,Out of Stock,Daraz Seller 23,4.0,Free Delivery,,https://daraz.pk/product/29,https://via.placeholder.com/300x300?text=Item+29,Quality Electronics available in Pakistan with fast delivery.,Brand C,2025-11-24 01:08:41,0.0,False
daraz,DRZ00030,Electronics Item 30,Beauty,45595.09,6913.69,4.1,2912,Out of Stock,Daraz Seller 95,4.8,Cash on Delivery,,https://daraz.pk/product/30,https://via.placeholder.com/300x300?text=Item+30,Quality Electronics available in Pakistan with fast delivery.,Brand D,2025-11-24 01:08:41,0.0,True
daraz,DRZ00031,Electronics Item 31,Sports,29736.98,35735.12,4.9,2176,In Stock,Daraz Seller 52,4.1,Cash on Delivery,,https://daraz.pk/product/31,https://via.placeholder.com/300x300?text=Item+31,Quality Electronics available in Pakistan with fast delivery.,Brand E,2025-11-24 01:08:41,16.8,True
daraz,DRZ00032,Electronics Item 32,Sports,35026.83,8601.12,4.7,1843,Pre-order,Daraz Seller 62,3.5,Free Delivery,,https://daraz.pk/product/32,https://via.placeholder.com/300x300?text=Item+32,Quality Electronics available in Pakistan with fast delivery.,Brand F,2025-11-24 01:08:41,0.0,True
daraz,DRZ00033,Electronics Item 33,Sports,19720.66,29086.78,3.4,2493,In Stock,Daraz Seller 79,5.0,Free Delivery,,https://daraz.pk/product/33,https://via.placeholder.com/300x300?text=Item+33,Quality Electronics available in Pakistan with fast delivery.,Brand G,2025-11-24 01:08:41,32.2,False
daraz,DRZ00034,Electronics Item 34,Home,26696.36,21625.99,4.4,1339,Out of Stock,Daraz Seller 75,4.1,Free Delivery,,https://daraz.pk/product/34,https://via.placeholder.com/300x300?text=Item+34,Quality Electronics available in Pakistan with fast delivery.,Brand H,2025-11-24 01:08:41,0.0,True
daraz,DRZ00035,Electronics Item 35,Beauty,8208.74,59081.56,4.3,920,In Stock,Daraz Seller 11,4.7,Free Delivery,,https://daraz.pk/product/35,https://via.placeholder.com/300x300?text=Item+35,Quality Electronics available in Pakistan with fast delivery.,Brand I,2025-11-24 01:08:41,86.1,True
daraz,DRZ00036,Electronics Item 36,Fashion,48743.68,5823.0,4.3,332,Out of Stock,Daraz Seller 48,4.1,Free Delivery,,https://daraz.pk/product/36,https://via.placeholder.com/300x300?text=Item+36,Quality Electronics available in Pakistan with fast delivery.,Brand J,2025-11-24 01:08:41,0.0,False
daraz,DRZ00037,Electronics Item 37,Sports,14782.75,9102.55,4.3,202,Out of Stock,Daraz Seller 83,3.8,Cash on Delivery,,https://daraz.pk/product/37,https://via.placeholder.com/300x300?text=Item+37,Quality Electronics available in Pakistan with fast delivery.,Brand K,2025-11-24 01:08:41,0.0,True
daraz,DRZ00038,Electronics Item 38,Sports,38636.76,37710.68,5.0,1272,Pre-order,Daraz Seller 2,4.3,Cash on Delivery,,https://daraz.pk/product/38,https://via.placeholder.com/300x300?text=Item+38,Quality Electronics available in Pakistan with fast delivery.,Brand L,2025-11-24 01:08:41,0.0,False
daraz,DRZ00039,Electronics Item 39,Electronics,43682.12,17907.25,4.8,726,Out of Stock,Daraz Seller 76,4.1,Free Delivery,,https://daraz.pk/product/39,https://via.placeholder.com/300x300?text=Item+39,Quality Electronics available in Pakistan with fast delivery.,Brand M,2025-11-24 01:08:41,0.0,False
daraz,DRZ00040,Electronics Item 40,Beauty,7428.94,11022.62,3.4,618,In Stock,Daraz Seller 28,4.9,Cash on Delivery,,https://daraz.pk/product/40,https://via.placeholder.com/300x300?text=Item+40,Quality Electronics available in Pakistan with fast delivery.,Brand N,2025-11-24 01:08:41,32.6,False
daraz,DRZ00041,Electronics Item 41,Beauty,29762.92,1533.75,4.3,372,Out of Stock,Daraz Seller 48,3.7,Free Delivery,,https://daraz.pk/product/41,https://via.placeholder.com/300x300?text=Item+41,Quality Electronics available in Pakistan with fast delivery.,Brand O,2025-11-24 01:08:41,0.0,True
daraz,DRZ00042,Electronics Item 42,Fashion,24740.22,48326.32,3.9,2925,Out of Stock,Daraz Seller 94,4.0,Cash on Delivery,,https://daraz.pk/product/42,https://via.placeholder.com/300x300?text=Item+42,Quality Electronics available in Pakistan with fast delivery.,Brand P,2025-11-24 01:08:41,48.8,True
daraz,DRZ00043,Electronics Item 43,Sports,43113.48,46030.82,3.5,770,In Stock,Daraz Seller 94,4.4,Free Delivery,,https://daraz.pk/product/43,https://via.placeholder.com/300x300?text=Item+43,Quality Electronics available in Pakistan with fast delivery.,Brand Q,2025-11-24 01:08:41,6.3,False
daraz,DRZ00044,Electronics Item 44,Beauty,12660.05,28863.98,3.7,2787,In Stock,Daraz Seller 76,4.1,Cash on Delivery,,https://daraz.pk/product/44,https://via.placeholder.com/300x300?text=Item+44,Quality Electronics available in Pakistan with fast delivery.,Brand R,2025-11-24 01:08:41,56.1,False
daraz,DRZ00045,Electronics Item 45,Fashion,24489.43,29982.06,4.5,619,Out of Stock,Daraz Seller 19,4.0,Cash on Delivery,,https://daraz.pk/product/45,https://via.placeholder.com/300x300?text=Item+45,Quality Electronics available in Pakistan with fast delivery.,Brand S,2025-11-24 01:08:41,18.3,False
daraz,DRZ00046,Electronics Item 46,Electronics,39909.23,25323.63,4.1,2175,Pre-order,Daraz Seller 94,4.5,Free Delivery,,https://daraz.pk/product/46,https://via.placeholder.com/300x300?text=Item+46,Quality Electronics available in Pakistan with fast delivery.,Brand T,2025-11-24 01:08:41,0.0,False
daraz,DRZ00047,Electronics Item 47,Home,40744.63,3818.25,4.9,190,Out of Stock,Daraz Seller 82,4.1,Free Delivery,,https://daraz.pk/product/47,https://via.placeholder.com/300x300?text=Item+47,Quality Electronics available in Pakistan with fast delivery.,Brand U,2025-11-24 01:08:41,0.0,False
daraz,DRZ00048,Electronics Item 48,Electronics,4793.56,12486.36,4.5,2469,Out of Stock,Daraz Seller 68,4.7,Cash on Delivery,,https://daraz.pk/product/48,https://via.placeholder.com/300x300?text=Item+48,Quality Electronics available in Pakistan with fast delivery.,Brand V,2025-11-24 01:08:41,61.6,True
daraz,DRZ00049,Electronics Item 49,Beauty,10131.35,19951.78,3.7,578,Pre-order,Daraz Seller 6,4.1,Cash on Delivery,,https://daraz.pk/product/49,https://via.placeholder.com/300x300?text=Item+49,Quality Electronics available in Pakistan with fast delivery.,Brand W,2025-11-24 01:08:41,49.2,False
daraz,DRZ00050,Electronics Item 50,Beauty,14594.33,20300.94,4.2,1454,Pre-order,Daraz Seller 82,4.9,Free Delivery,,https://daraz.pk/product/50,https://via.placeholder.com/300x300?text=Item+50,Quality Electronics available in Pakistan with fast delivery.,Brand X,2025-11-24 01:08:41,28.1,True
amazon,AMZ00001,Electronics Product 1,Sports,404.13,321.62,4.1,947,Limited Stock,Seller 5,4.4,Free Shipping,True,https://amazon.com/product/1,https://via.placeholder.com/300x300?text=Product+1,High-quality Electronics with excellent features and performance.,Brand A,2025-11-24 01:14:45,0.0,
amazon,AMZ00002,Electronics Product 2,Electronics,86.81,566.78,4.8,3063,Pre-order,Seller 69,4.8,Paid Shipping,True,https://amazon.com/product/2,https://via.placeholder.com/300x300?text=Product+2,High-quality Electronics with excellent features and performance.,Brand B,2025-11-24 01:14:45,84.7,
amazon,AMZ00003,Electronics Product 3,Fashion,224.83,362.69,4.2,1277,Limited Stock,Seller 51,4.8,Free Shipping,False,https://amazon.com/product/3,https://via.placeholder.com/300x300?text=Product+3,High-quality Electronics with excellent features and performance.,Brand C,2025-11-24 01:14:45,38.0,
amazon,AMZ00004,Electronics Product 4,Home & Kitchen,243.56,130.46,4.9,1620,In Stock,Seller 41,4.7,Paid Shipping,False,https://amazon.com/product/4,https://via.placeholder.com/300x300?text=Product+4,High-quality Electronics with excellent features and performance.,Brand D,2025-11-24 01:14:45,0.0,
amazon,AMZ00005,Electronics Product 5,Fashion,41.15,154.96,4.8,896,Pre-order,Seller 63,4.5,Paid Shipping,False,https://amazon.com/product/5,https://via.placeholder.com/300x300?text=Product+5,High-quality Electronics with excellent features and performance.,Brand E,2025-11-24 01:14:45,73.4,
amazon,AMZ00006,Electronics Product 6,Fashion,195.88,487.23,4.1,3179,Pre-order,Seller 24,4.0,Paid Shipping,False,https://amazon.com/product/6,https://via.placeholder.com/300x300?text=Product+6,High-quality Electronics with excellent features and performance.,Brand F,2025-11-24 01:14:45,59.8,
amazon,AMZ00007,Electronics Product 7,Home & Kitchen,67.24,192.3,4.0,356,Pre-order,Seller 59,4.8,Free Shipping,False,https://amazon.com/product/7,https://via.placeholder.com/300x300?text=Product+7,High-quality Electronics with excellent features and performance.,Brand G,2025-11-24 01:14:45,65.0,
amazon,AMZ00008,Electronics Product 8,Fashion,444.79,91.27,3.6,435,In Stock,Seller 50,4.2,Free Shipping,False,https://amazon.com/product/8,https://via.placeholder.com/300x300?text=Product+8,High-quality Electronics with excellent features and performance.,Brand H,2025-11-24 01:14:45,0.0,
amazon,AMZ00009,Electronics Product 9,Fashion,338.59,44.58,4.9,3095,Limited Stock,Seller 7,4.2,Paid Shipping,False,https://amazon.com/product/9,https://via.placeholder.com/300x300?text=Product+9,High-quality Electronics with excellent features and performance.,Brand I,2025-11-24 01:14:45,0.0,
amazon,AMZ00010,Electronics Product 10,Home & Kitchen,497.01,173.1,4.6,4701,Limited Stock,Seller 94,4.3,Paid Shipping,True,https://amazon.com/product/10,https://via.placeholder.com/300x300?text=Product+10,High-quality Electronics with excellent features and performance.,Brand J,2025-11-24 01:14:45,0.0,
amazon,AMZ00011,Electronics Product 11,Books,290.08,250.37,4.8,1477,In Stock,Seller 27,4.3,Paid Shipping,True,https://amazon.com/product/11,https://via.placeholder.com/300x300?text=Product+11,High-quality Electronics with excellent features and performance.,Brand K,2025-11-24 01:14:45,0.0,
amazon,AMZ00012,Electronics Product 12,Sports,54.4,113.23,3.6,624,In Stock,Seller 17,4.8,Paid Shipping,True,https://amazon.com/product/12,https://via.placeholder.com/300x300?text=Product+12,High-quality Electronics with excellent features and performance.,Brand L,2025-11-24 01:14:45,52.0,
amazon,AMZ00013,Electronics Product 13,Books,247.48,155.1,4.6,296,In Stock,Seller 50,4.1,Free Shipping,False,https://amazon.com/product/13,https://via.placeholder.com/300x300?text=Product+13,High-quality Electronics with excellent features and performance.,Brand M,2025-11-24 01:14:45,0.0,
amazon,AMZ00014,Electronics Product 14,Home & Kitchen,305.87,233.08,3.7,1061,Pre-order,Seller 57,4.7,Paid Shipping,True,https://amazon.com/product/14,https://via.placeholder.com/300x300?text=Product+14,High-quality Electronics with excellent features and performance.,Brand N,2025-11-24 01:14:45,0.0,
amazon,AMZ00015,Electronics Product 15,Sports,32.62,212.7,4.3,3818,Limited Stock,Seller 29,4.0,Paid Shipping,True,https://amazon.com/product/15,https://via.placeholder.com/300x300?text=Product+15,High-quality Electronics with excellent features and performance.,Brand O,2025-11-24 01:14:45,84.7,
amazon,AMZ00016,Electronics Product 16,Electronics,42.73,527.22,3.6,4886,Limited Stock,Seller 31,4.3,Free Shipping,False,https://amazon.com/product/16,https://via.placeholder.com/300x300?text=Product+16,High-quality Electronics with excellent features and performance.,Brand P,2025-11-24 01:14:45,91.9,
amazon,AMZ00017,Electronics Product 17,Books,26.39,32.19,4.5,2595,Limited Stock,Seller 95,4.2,Free Shipping,False,https://amazon.com/product/17,https://via.placeholder.com/300x300?text=Product+17,High-quality Electronics with excellent features and performance.,Brand Q,2025-11-24 01:14:45,18.0,
amazon,AMZ00018,Electronics Product 18,Fashion,451.67,392.0,4.0,3421,Pre-order,Seller 68,4.6,Paid Shipping,False,https://amazon.com/product/18,https://via.placeholder.com/300x300?text=Product+18,High-quality Electronics with excellent features and performance.,Brand R,2025-11-24 01:14:45,0.0,
amazon,AMZ00019,Electronics Product 19,Books,228.48,36.14,4.0,1872,Pre-order,Seller 89,4.7,Paid Shipping,True,https://amazon.com/product/19,https://via.placeholder.com/300x300?text=Product+19,High-quality Electronics with excellent features and performance.,Brand S,2025-11-24 01:14:45,0.0,
amazon,AMZ00020,Electronics Product 20,Sports,496.22,290.57,3.6,3929,Limited Stock,Seller 95,4.7,Free Shipping,False,https://amazon.com/product/20,https://via.placeholder.com/300x300?text=Product+20,High-quality Electronics with excellent features and performance.,Brand T,2025-11-24 01:14:45,0.0,
amazon,AMZ00021,Electronics Product 21,Home & Kitchen,110.25,190.4,4.5,1659,In Stock,Seller 84,4.2,Free Shipping,True,https://amazon.com/product/21,https://via.placeholder.com/300x300?text=Product+21,High-quality Electronics with excellent features and performance.,Brand U,2025-11-24 01:14:45,42.1,
amazon,AMZ00022,Electronics Product 22,Books,251.14,17.96,4.0,3499,Pre-order,Seller 42,4.9,Free Shipping,False,https://amazon.com/product/22,https://via.placeholder.com/300x300?text=Product+22,High-quality Electronics with excellent features and performance.,Brand V,2025-11-24 01:14:45,0.0,
amazon,AMZ00023,Electronics Product 23,Fashion,188.49,592.37,4.6,4017,Limited Stock,Seller 42,4.4,Free Shipping,False,https://amazon.com/product/23,https://via.placeholder.com/300x300?text=Product+23,High-quality Electronics with excellent features and performance.,Brand W,2025-11-24 01:14:45,68.2,
amazon,AMZ00024,Electronics Product 24,Books,40.33,279.75,3.9,4732,Limited Stock,Seller 6,4.9,Paid Shipping,False,https://amazon.com/product/24,https://via.placeholder.com/300x300?text=Product+24,High-quality Electronics with excellent features and performance.,Brand X,2025-11-24 01:14:45,85.6,
amazon,AMZ00025,Electronics Product 25,Books,217.54,61.27,4.1,915,In Stock,Seller 37,4.6,Free Shipping,True,https://amazon.com/product/25,https://via.placeholder.com/300x300?text=Product+25,High-quality Electronics with excellent features and performance.,Brand Y,2025-11-24 01:14:45,0.0,
